# C6 folds; spec=docs/plans/2026-09-23-c6-control-specification.md sha256=32f2e403a30a6669c9d93ffb07acbfa3147d20c1804a853071724440a030f261 (LF-normalised); generator=results/genome/c6/make_folds.py sha256=700ce69ee57ca7df661647a77e1aa248d7da962e5eaec39617e37305b1b4779e (LF-normalised); key=sha256('C6-v1:'+pair_birth_id); fold=rank mod 10 within stratum; see folds.meta.json
src,tar,src_birth_id,tar_birth_id,pair_birth_id,stratum,flag,fold_key_sha256,rank_in_stratum,fold
T4c,TmY9,3a2a1325fb93,7af2610d274e,8518cf24d401,empty,,4fa2cee1e8b3d5b9179c9891eee309bd8a1ca957c6d258dba7897bf2c8a44acc,1117,7
T4d,Am,0645a54521a8,ae7eec9cc6aa,e6331a27d22e,empty,,46318765a137d4c4b3b932b8448fd026c21d448d91b38d88fddfcc0c17629d48,986,6
T4d,C2,0645a54521a8,ac7377b4f393,5da336b3bb1e,empty,,048b2b834160adce49ff54e5b6a2275f1c420f831e84978ef2f71dd3f2fe2f70,57,7
T4d,C3,0645a54521a8,6182a4f16e6d,da763948cea8,empty,,38077dffda68752e9c71219859b78bec29de2d53291004ed752e81410bd5ab9c,783,3
T4d,CT1(Lo1),0645a54521a8,7c280b5b9f34,51eeb17b6496,empty,,84a90ed08a7702de3e767c3bdad79c6ec8be45e457bcf59681252239b3642b08,1889,9
T4d,CT1(M10),0645a54521a8,63667a4a1a53,b5441a080b2e,nonempty,,04c897f14cc7e0f083cf349a0b212380186122235b45851229ac856a1a917b49,15,5
T4d,L1,0645a54521a8,ad5110ebac00,69c71e88f8bc,empty,,b2119cb23238d332076fff5887419c7933f0248aafa906f33df15ea66ca6bf72,2535,5
T4d,L2,0645a54521a8,36f25ce16c8f,b9bcc9bded5a,empty,,25a67739ad27452f190d21ed0d1f698471f9d07edd8b351d42f05e5e220e46e8,518,8
T4d,L3,0645a54521a8,fd5e84317740,c545a7208c4c,empty,,9376b23de65c0d55e9fba26d0724174a8d59be50b3e768be3be00021bdcce7e4,2101,1
T4d,L4,0645a54521a8,7c19534e0d84,13e4f039ec5d,empty,,54e1031a3020ed62ee7bac2f3f3f519a8934c54977490a09a5eda15e9f927630,1192,2
T4d,L5,0645a54521a8,cc98a8db805e,37dd6089df6e,empty,,2011713449178e2211409bbed6e0dbb5c41b37735632187b56fd01c7f1b627b2,435,5
T4d,Lawf1,0645a54521a8,2627beca1340,718454350c6d,empty,,9053d45aa11c7d2687be8edbbd93bfb075e10b773fcd66175db8baba81aa72d9,2049,9
T4d,Lawf2,0645a54521a8,3a1e8d7d01c3,6c5cba1cccf5,empty,,2ebbaaa2ee9b684c801a478080a67bb9cafa04c9ed694c5a252f0f9b49742de3,652,2
T4d,Mi1,0645a54521a8,af1ee12c7a13,6fa2fd45ec54,empty,,ae69a665b1b7e6b4f9ee6653117ae01480accbb6ad941e78050af6bdae75978f,2498,8
T4d,Mi10,0645a54521a8,59362ec08e0b,12399ba3f172,empty,,efc58018963ebc8d1f0024b05dd339cd07c6add903062a6f9761596b2ee6b206,3386,6
T4d,Mi11,0645a54521a8,f8c7207459cd,9166fff12229,empty,,1351a03da5dc42630eb6274484d7c3c996e1e21186b070401d93d39d56a132f8,250,0
T4d,Mi12,0645a54521a8,22599a5bd694,4266a6569a5d,empty,,48fc0c61f6cedac5899a21fa7322e13312dbcc732a9be060dc5b42bd264384ad,1015,5
T4d,Mi13,0645a54521a8,7fd7d345df8e,ee39cc44a778,empty,,a5733fccd9b3dbe9e7966e0e92d6167b97524326e33a5169ab427648fbff7dd5,2373,3
T4d,Mi14,0645a54521a8,b33da6e1384a,093e4d4be355,empty,,5cabd18c986abd314369974908e9b31a7c559610fe12496c646f046f58b78847,1325,5
T4d,Mi15,0645a54521a8,4dd1eb26b0df,99ff02d25b9c,empty,,2545b3d5fa533e7991e7a6fc190bc9367607cca1de05782e3c6efcd77a541ab6,514,4
T4d,Mi2,0645a54521a8,8d98b9eb6175,3a92ebc80e3d,empty,,18374b360220f6bd02169755f2c0db9159b57849c8d089c5d8c67d7db47450bc,331,1
T4d,Mi3,0645a54521a8,0172ab6332cf,0a531dfb960f,empty,,547e1fa54a96e75881c8fdbc8f351bb9e547981e7ca61c8978624e1b5ad87ff0,1187,7
T4d,Mi4,0645a54521a8,7c9f2d10b0f7,02b35ea1fb5b,empty,,a5e10143ad5cb55a84e095aa24595fa1fbdd945f90f5db172f33b295639972d2,2380,0
T4d,Mi9,0645a54521a8,760f78ba3287,c28587e57a9a,empty,,9c191d6e46728c4ac4c5918adefbe3f8993091e35311acc4cbad4624311129f4,2216,6
T4d,R1,0645a54521a8,9654b247b494,d5051784df44,empty,,2c0d3696377666d9c475421c69efd10bc748ac5a33b41759dc93bbac97891e51,602,2
T4d,R2,0645a54521a8,b075082bb026,59744116d713,empty,,d5182de6c1031b899130b01f16e4124d0979413195d40d15e2e7594caf6f5612,3008,8
T4d,R3,0645a54521a8,a9358d78ca90,0eddfd32b581,empty,,ecd55fdb67c3db958aa272db145210a9b93819b2166ca9245420ecc9e5d966ca,3354,4
T4d,R4,0645a54521a8,d54d0db004dc,ebeb668fae25,empty,,e8a3989ed1217ae30a2058d11cad5e21c896514e140710f40de96bb2d6e3a5cf,3278,8
T4d,R5,0645a54521a8,bf135de1db2a,236597624060,empty,,5109750ac3cc5d990d325628b62e1ab2c48952eb6949f9a8d0fc7483c5ef6b8b,1139,9
T4d,R6,0645a54521a8,ef2dad65a896,328c1ad11166,empty,,9daa0833053838425ae8e38078c58fea15f1093873987939c82897211fa3eb8f,2245,5
T4d,R7,0645a54521a8,ee8007a1d4ca,47519ae3953c,empty,,75515edceb91b2fc300c7898b8bf191990762aa128cb8f97310f88aa1c0a0fe2,1684,4
T4d,R8,0645a54521a8,8c5b077524c1,8bda81c3d5f4,empty,,12642e07e7ad0188aa30a83a74f2edddd362278e60dc7d778eed76ec71b53cfa,239,9
T4d,T1,0645a54521a8,7fccce4faa2f,0d0706b0ee42,empty,,81acbb40f10bd718ac88f0380f7f2c816250901cd3dfd33ef0e917052e28fd1d,1846,6
T4d,T2,0645a54521a8,2c81c87fcf2c,1ee50134445f,empty,,f3693cebb8729e6a1202fc18c7dc3425cf090bd9541c069b51ee55d9af1202ba,3438,8
T4d,T2a,0645a54521a8,e4707238632a,ccd873699cec,empty,,2b96fbbcb9931fc185b71282da3826b846beed0982dfcedb4fbeaa417bc6d1ae,595,5
T4d,T3,0645a54521a8,3b9aa8bb490c,5b3c341abdc2,empty,,5380d715fd0c3a85880d85d59a1025e5c27980e460f91b8b60b06b1c7c5e2f73,1169,9
T4d,T4a,0645a54521a8,a722a78be07c,2ea8f0016c5f,nonempty,,1ec264ad979926f68774c452cf3a678025321aa213932ec1931c3042d9f67bd7,88,8
T4d,T4b,0645a54521a8,8dac2399d9d3,4559a3a6af0e,empty,,c1f710ccd238c019baec3b60d65950c553bf608c3e4c902cb9e6c52158a63aba,2743,3
T4d,T4c,0645a54521a8,3a2a1325fb93,6f5b120bd896,empty,,67a03b6b03cd52e29663a6da583c4b550d873acd443ad784ca96b789b32f3a4e,1465,5
T4d,T4d,0645a54521a8,0645a54521a8,49f717f4375a,nonempty,,424a29ce89c20f0e96f400bdf60aa717cdfdb87703470f7325ce4e1a2877c723,159,9
T4d,T5a,0645a54521a8,9fd1579bc37e,3b78af8c8a04,empty,,4e086a459ec4e8e308cdd46a9b5535d052cff2bab4382a0fcb8cbd7691871889,1088,8
T4d,T5b,0645a54521a8,3c304e466112,2d8be49f2fa5,empty,,84f66d386e40660d340e61011e289056dba6761e8c9b3d3ff02d872c996a905f,1892,2
T4d,T5c,0645a54521a8,4236c6342cc5,ec041cdd1f0e,empty,,c078b784df6e50f885f4b414bd2960357da95c37e2cecc035e1003fc6062c250,2716,6
T4d,T5d,0645a54521a8,f0bbaae7f4af,a5f72fac86dd,nonempty,,8e93f07adfd5f0388b25e7e70adf899ab51eba42b164b9621d54da53617bbdcb,342,2
T4d,Tm1,0645a54521a8,6b080cbcddcf,7fdd0295fa2a,empty,,d531d7aaf9d1e726445b5f011747b1a9c7a4cfb7801b8b05f2970aba9113948e,3009,9
T4d,Tm16,0645a54521a8,7a0908bbdc11,eea3fa531466,empty,,6850933d3a5ac76be7c7bf947a5855ba4341cbd6c6e456a1e332cc4cc625cb2f,1473,3
T4d,Tm2,0645a54521a8,1716679973ed,5b78da4a9780,empty,,c55d674342b986c6e8e24fffbe1bb7e4e008f63f5098f38a0daf885f8313f722,2788,8
T4d,Tm20,0645a54521a8,5202f2beeefe,e59177eca2cd,empty,,a81777a3cc31a4015e7996b64e8cb91d7adae9c39df58e5ac6b3e9b9bcd8fd5d,2407,7
T4d,Tm28,0645a54521a8,0a8ba80929dc,e233e3905391,empty,,161b7aa080d2207a55ae7cb8c967520ae299ab6751d8237df6a6736c5cea2dc2,300,0
T4d,Tm3,0645a54521a8,1d04dc9e4e44,c727c0097c22,empty,,21e43da3d69299b6a3bab10458cd60195c129cd4699109a5146edc4f1a80e92c,465,5
T4d,Tm30,0645a54521a8,fabbe5261153,0d647174c949,empty,,b2d40c34efde18faf2f39e30ffc913ba55518c012b2159f6739934f993c39340,2545,5
T4d,Tm4,0645a54521a8,8f9d79739978,43f28f95a1e9,empty,,06455bff251d970e07bcbd3f12d9f64ec788209f98bdffd5f7696b3dcdbe58e6,81,1
T4d,Tm5Y,0645a54521a8,05257d37421c,30100244e44a,empty,,8b248ed6f601091e9341e9e58c7816d94892e442035f8be8470f157874be3a56,1969,9
T4d,Tm5a,0645a54521a8,e2174a9084c8,2c65a5ee57e8,empty,,b0e5faf269e057cd55f8ecd8e9265edb7fd3a7328df2ff6e006947bf1d7d55e1,2526,6
T4d,Tm5b,0645a54521a8,5bd7d91f26e1,caa85d3988e8,empty,,f4cacde78b3f99ce513170033bb8541ca30583079423fc81777ae909c99f5fdc,3457,7
T4d,Tm5c,0645a54521a8,2455576c666d,47199626b7d5,empty,,fbb4a388e3eba35fa561b4c0e066a2b95fb21586ad32cc1c0a5473eec2fa0000,3548,8
T4d,Tm9,0645a54521a8,d00cef6913df,3b738c0f8ed5,empty,,4ccaa279c59d51764336af437a8c92dbb343af3610758f8d6e370d614d36ad76,1071,1
T4d,TmY10,0645a54521a8,d1d3392c46d1,bf3d20daff87,empty,,44ee3952c69a32ace024e81f597e7c3cfc39fc6696c9c0ab860214abeda93cd8,969,9
T4d,TmY13,0645a54521a8,e8c21941580e,9d80a61a5c23,empty,,bcac0dec27667bbfcfb4d900457a7355c22733577bed1d116c0c28dc12e3b35d,2675,5
T4d,TmY14,0645a54521a8,28a670a5d3c8,29bccdb53c15,empty,,f64dc8ab5b0b4a6b68cc774a74c634185c0c5e516610c79428d9948e4a0126ff,3485,5
T4d,TmY15,0645a54521a8,18fb00442a43,f9d08a3e45f3,nonempty,,0cb84c8ee0f9ca6d0543b120b5dff2c4ad42fd1e66e1dd505745b90a1bf8cc56,40,0
T4d,TmY18,0645a54521a8,dd5eb1fb0caf,2230c35690f1,empty,,79c6bfa635edf58a35b2593a0e73edf3eb5a24699a6acfedb1df90a44f67d2c3,1745,5
T4d,TmY3,0645a54521a8,607b8ed34a33,8a7de3ecbdae,empty,,db00b6e5750d05df33275a7940327cbb4eb07ba6a3255d6a40d730be5e27d348,3089,9
T4d,TmY4,0645a54521a8,887ba31d1e5d,a06142552426,nonempty,,6c213b6345d0f61e119f65bf6b3b03651d7ed7a582f7d12c9f6e0793bcab5d97,257,7
T4d,TmY5a,0645a54521a8,3ad6ff7262ce,46bfbb6bb605,empty,,245ab98df343df81e13c8a73c505daee30e82e69608ad6f478a3f8f1398e0c29,499,9
T4d,TmY9,0645a54521a8,7af2610d274e,9697c330693c,empty,,c63fd4bf6627e537a94f4799838d8a015b9afe46911326b6e620dd0d670d5ae7,2804,4
T5a,Am,9fd1579bc37e,ae7eec9cc6aa,1783105181f7,empty,,3145184871cdf09bf1ef48c9516b1ef0e8124a7927b5f32b4635de96df16a6e5,686,6
T5a,C2,9fd1579bc37e,ac7377b4f393,35b26402e817,empty,,925fe343509a2f293b171b44990bfc42619273514928a6747439ef4b3d020a13,2082,2
T5a,C3,9fd1579bc37e,6182a4f16e6d,3958ebf0fd8a,empty,,396f0aa2af01caeab16e3b19cd50c3585e9a2f143c0b893befce2a1cfebad9ff,809,9
T5a,CT1(Lo1),9fd1579bc37e,7c280b5b9f34,262ca62ad0ca,nonempty,,2a57ad042517022e1fb38e7929d60876ed7048deaeaf6d641a890ccf1b8c3317,113,3
T5a,CT1(M10),9fd1579bc37e,63667a4a1a53,bc19a0b7f8cf,empty,,a8ebd843241924eb88b45f06b55c5e3565b33e689467ecea92934465a0410584,2418,8
T5a,L1,9fd1579bc37e,ad5110ebac00,8c2184fcb043,empty,,a79e7df23caaf969167a11ea2944b15e3a6f13cc2cdb20776dfb5f1ac015e72a,2403,3
T5a,L2,9fd1579bc37e,36f25ce16c8f,cba9e292c79a,empty,,145b240d4c8b8bf75dbaba9dfe5850a1e5b02dfba7afe138deaf21d9967f8be9,273,3
T5a,L3,9fd1579bc37e,fd5e84317740,6a2e7f70c4f1,empty,,e451b5c63c9ca1d1189c46d0eda9330e18e996cf35900daa16e92d1cebc82383,3223,3
T5a,L4,9fd1579bc37e,7c19534e0d84,bcb32cfad7fe,empty,,4991d053f15e0f8fd92af3818bb7008b6ec702e257cfb7fd15f52ff59508de06,1022,2
T5a,L5,9fd1579bc37e,cc98a8db805e,a3aebbfae22d,empty,,e854c3cb4b7a4e33c02dbfc7a25bcc7102ad03348f7c1a6f1c29d9e9be9a59f8,3273,3
T5a,Lawf1,9fd1579bc37e,2627beca1340,ef1d0bf37b07,empty,,fd521b4a7edc75c545c447d6481c658b545386e606a042d816bf71ae9fe1f04a,3583,3
T5a,Lawf2,9fd1579bc37e,3a1e8d7d01c3,263061a62b4e,empty,,780a0ecc0b6ab0779650b1fce827a527de4c460b091c4d526b3fe69d131773c9,1724,4
T5a,Mi1,9fd1579bc37e,af1ee12c7a13,f4d31f62d2d9,empty,,5e8f48fe37e3e6b2eed945cf79cf990756fa5dfe65328ecaf0fb09e45fb0b597,1352,2
T5a,Mi10,9fd1579bc37e,59362ec08e0b,fc89106951f8,empty,,366552263fdc95cda0a33cc6073b48a3ab91ca44081f6031d2b4484f3207d594,768,8
T5a,Mi11,9fd1579bc37e,f8c7207459cd,fabb9a510334,empty,,b34a069805aa044ae5aac8b83fe4a4246057729f2d445835a57f3a9aac67fa76,2554,4
T5a,Mi12,9fd1579bc37e,22599a5bd694,5db5852ac6c8,empty,,31f72a2c730cae21bd6feb43a8005eaff23e200107cdb0160ed8e8cd1e260bc3,702,2
T5a,Mi13,9fd1579bc37e,7fd7d345df8e,01df52e2a6f7,empty,,dabbfff36b442df234cf0bdc6bddfa23aa159526c70c5ac01edb47493a345ad0,3083,3
T5a,Mi14,9fd1579bc37e,b33da6e1384a,f7e43965cb6e,empty,,a720f6d55a2781a04957419eca036785369ba9e80d231016f0efcda186e1d497,2395,5
T5a,Mi15,9fd1579bc37e,4dd1eb26b0df,adcba26656fd,empty,,197489eb3a35cb15e3611ef990a2f71a640eab3fd04fb013eb6e1ff5e3a67a86,340,0
T5a,Mi2,9fd1579bc37e,8d98b9eb6175,e4a639fd94ff,empty,,a4eeba32b52990e05ad1a6f8c085ffaf876d33dc55407baf7e9997f77fa5ee13,2359,9
T5a,Mi3,9fd1579bc37e,0172ab6332cf,b20313cac798,empty,,fedc0d1d100960dce3fc48dc02435668ba68c9123d543715b53888aa716fb706,3604,4
T5a,Mi4,9fd1579bc37e,7c9f2d10b0f7,432813103b39,empty,,9116b894ca198ef163e6163b14483a1d2e377c1297bb664ce767b3ff2466b5f3,2063,3
T5a,Mi9,9fd1579bc37e,760f78ba3287,51105a1a043b,empty,,c792aaee1546366f5ba88f1643cef3ebe37611589ee15f108746a03e561c8410,2824,4
T5a,R1,9fd1579bc37e,9654b247b494,eda401b7c04b,empty,,ad067314482df1978f89baf584ab75b83e4f68135c3e5a54a000473ef6b2969d,2484,4
T5a,R2,9fd1579bc37e,b075082bb026,1f3877b4808b,empty,,667ca7d7228ee0be8869f194f491f5341b9b86e1480e6a14e194ac90020c7d19,1449,9
T5a,R3,9fd1579bc37e,a9358d78ca90,f422a864c56e,empty,,94d15c8bad3c3110e886b0401d71cdbabd3dc3f72acb4bb8c692c7ebb11618b6,2120,0
T5a,R4,9fd1579bc37e,d54d0db004dc,7b7ae65ad608,empty,,8baaf0fe19bc94ba0171992c1045ce0d62c1f0d958606120a63a264b594cf10d,1979,9
T5a,R5,9fd1579bc37e,bf135de1db2a,cd5f5b9ded61,empty,,d6f69b39d4c7561c818b1262dc12b483be0a4c9c14447080cdbad50c5c2c1155,3035,5
T5a,R6,9fd1579bc37e,ef2dad65a896,9fc377f74220,empty,,242c8098d422ef6fa72831c4900c7fe9511d15d14f71c926cc35597ddf4c56db,496,6
T5a,R7,9fd1579bc37e,ee8007a1d4ca,8bf788a81478,empty,,c67b454c093643be30112813cbc6010c2c51a60673063a16db1d27f1538550a9,2809,9
T5a,R8,9fd1579bc37e,8c5b077524c1,8a0fc4911cf4,empty,,b79e4ac5726978b44fa49047fcdb1374a4fbc544445ef90d080ae40560ac3fdc,2602,2
T5a,T1,9fd1579bc37e,7fccce4faa2f,a64600a12756,empty,,328cf0934a7f3cbc6f9777fbaa9b0495eb39712b403a951811937882af6c6984,707,7
T5a,T2,9fd1579bc37e,2c81c87fcf2c,f1e90fa9b2ee,empty,,dae8700e451af2370273ec24ef81826ffe3a70e9f306d5e8fad240688d6806cb,3087,7
T5a,T2a,9fd1579bc37e,e4707238632a,e5a10232fd8a,empty,,6233d115f0d99c7c7cab42f588079e31fc4cc14b263a4d1937f46630861e758c,1399,9
T5a,T3,9fd1579bc37e,3b9aa8bb490c,8423aaaffe2c,empty,,b6cca43eebde0c44e8fffa22ab82479fc3104f4c1b4c05c1c77d5e1fa2afbf17,2595,5
T5a,T4a,9fd1579bc37e,a722a78be07c,25ffd7aa0f8f,nonempty,,1326e1d562c604706d3e4980c76af8267a181da51639fb2999a64009c2567272,61,1
T5a,T4b,9fd1579bc37e,8dac2399d9d3,b7874ed415d7,empty,,04ccb6abc6e5ecf199755fa68656ff943a393d09806304914a4d2a618706cd02,61,1
T5a,T4c,9fd1579bc37e,3a2a1325fb93,5ab7527c2881,empty,,fe3e5c44e22975b6b4a7ddc38c8e3ee97b504649fbb331e8576cdc50f58199af,3597,7
T5a,T4d,9fd1579bc37e,0645a54521a8,89530240bd05,empty,,17778857d3eb6093c1f0672f549460275110dbdfb3f7055c15f2bf6125b6baf0,323,3
T5a,T5a,9fd1579bc37e,9fd1579bc37e,ce75baa8203b,nonempty,,4957f5033f8c02c371b2e2d4dd86e830a4d973492a8d5ae21be4a95d202d469d,176,6
T5a,T5b,9fd1579bc37e,3c304e466112,b2e9f148af4e,nonempty,,0d3e3395135b473f76886a8872c846df5a69a9027c20dc5e41c70fc96e749b28,43,3
T5a,T5c,9fd1579bc37e,4236c6342cc5,556a825c428f,empty,,74449bd8aa5d75d8e9a6845cf9bb3fb005dc468545b6deb3e236933e2ee5da36,1666,6
T5a,T5d,9fd1579bc37e,f0bbaae7f4af,37b4b7033ef0,empty,,ba8f6a16eab25a1ed53a0e415bae78d91cff98cf05362afe2c0c6680a7743408,2649,9
T5a,Tm1,9fd1579bc37e,6b080cbcddcf,f8297b304a8c,empty,,1f1cb3358195a2c372b66e5a231ba89338997030bd67ee64bedaccdd97656b09,417,7
T5a,Tm16,9fd1579bc37e,7a0908bbdc11,e76c0009cccc,empty,,b990ffc0d7014ab5d7bcb0cf41efb4f61c64ed19c3a0cb3fc1dc1ebdbc8485dd,2627,7
T5a,Tm2,9fd1579bc37e,1716679973ed,a78cf7b44775,empty,,24e290b35e731e2da14761cd23b8f25722bd98f2975ef8387c4e3d95181a185d,507,7
T5a,Tm20,9fd1579bc37e,5202f2beeefe,b8fdb24aaaaf,empty,,70a84cfe1df375192f01ca6af4419c2a76adc9d552e2d6acad4986dc69df8e20,1606,6
T5a,Tm28,9fd1579bc37e,0a8ba80929dc,040e0768dc46,empty,,086dfc6bb30f0d7490eac94503c58f0a9eb965621f553854806d4d94c71ac8b6,104,4
T5a,Tm3,9fd1579bc37e,1d04dc9e4e44,1a3ecb4f8610,empty,,3d159806b8235abebf5344ba833e1a6fc743787ed2941197357d04fe9018ff8d,865,5
T5a,Tm30,9fd1579bc37e,fabbe5261153,f1ad0bc1386d,empty,,fc6911d299f60f498ef984ad08b2991e453304eb499c226d15daa8d8b8f81547,3563,3
T5a,Tm4,9fd1579bc37e,8f9d79739978,02ad07cebac8,empty,,9a59d752640b256c9eedb1d0134ed66733e993446c3d3280911488afea616021,2194,4
T5a,Tm5Y,9fd1579bc37e,05257d37421c,364f9c45aa3e,empty,,1b704b7e3d5a2aa61bccd2a4d517ce71a751644b0257ba8b405e291d1663307a,367,7
T5a,Tm5a,9fd1579bc37e,e2174a9084c8,7c408d337edd,empty,,e0d9b56aa645594465bf37df2e64780a6ad05a4e9c60fcd71f1c7fe36a49cbec,3174,4
T5a,Tm5b,9fd1579bc37e,5bd7d91f26e1,2032ec1b738b,empty,,4f1085a752e5648f83aa2af767e7a429e40ff5e5a1d61db8c69cc8b1538ffda6,1105,5
T5a,Tm5c,9fd1579bc37e,2455576c666d,2783347884a5,empty,,53b8ec84391f57c015ec5fff1bb12c1c6bca3f5676ac482a7bb6a9c40bce2aac,1174,4
T5a,Tm9,9fd1579bc37e,d00cef6913df,74f60510f2ca,empty,,28c91aedb1b549349da14e8c1cc86f4ddf65d331693b7e29fcb5f4a1cb496cd2,558,8
T5a,TmY10,9fd1579bc37e,d1d3392c46d1,616288be1f49,empty,,d06ef1a28b05b24ebca5f0e69c67b53198bf744c38ab149307870006bed16a95,2940,0
T5a,TmY13,9fd1579bc37e,e8c21941580e,f4e3a1843e0e,empty,,87dad73a05e9e21103c0a6fc7872cb36014beb6181677cc67f9db24cd9acc186,1935,5
T5a,TmY14,9fd1579bc37e,28a670a5d3c8,f7a3125e7f70,nonempty,,1d730a6ccacedce022686304dea261dace2a012b636f91ed4d3170b90041e1d6,83,3
T5a,TmY15,9fd1579bc37e,18fb00442a43,534034a2eb00,nonempty,,85fc4bd72671c7236d29146544d5ec5abc9d712884063d6af50b48a66d2b3d25,317,7
T5a,TmY18,9fd1579bc37e,dd5eb1fb0caf,f7e1cbfd1d27,empty,,53838c425a3840f3b9cbfce6c8cd7bdf9cf97ec96fd94bf30277b8eb8c43b242,1170,0
T5a,TmY3,9fd1579bc37e,607b8ed34a33,8a6d4143690e,empty,,5bbd46b8a1cf2b0a565e0be93ae4398c40ce4ea03863875591c9e088bf869516,1309,9
T5a,TmY4,9fd1579bc37e,887ba31d1e5d,041b3b20d7b0,empty,,fa7bc550713ddd61cda495707303e4d55272c2da1c40e737f484e1fbbc5efad5,3534,4
T5a,TmY5a,9fd1579bc37e,3ad6ff7262ce,e716ddd80bbb,empty,,75e17aeba4631a3197a7670f21fa75ea464056cad4bd247ea1c27eb6bc4b78fa,1689,9
T5a,TmY9,9fd1579bc37e,7af2610d274e,b439f9609a46,nonempty,,d0e19831c61bb2d8a9d73fb3ff90a31fb1175982d235d24d339b2dc2cec2aa17,489,9
T5b,Am,3c304e466112,ae7eec9cc6aa,ea86b2852f55,empty,,46217c2695da7ef11c39524c6c6a30393dd093c792d9315f958afae7f69328d5,984,4
T5b,C2,3c304e466112,ac7377b4f393,540040121cca,empty,,c832b21936f09b03f2f3855e3603242805ed6f60949158056e2880acdc546ead,2832,2
T5b,C3,3c304e466112,6182a4f16e6d,b0c3b827d580,empty,,ad4593e7b7ff1bc6fbbd932ae8eab749bce11b6ed0e369661ddc16b375201fc1,2487,7
T5b,CT1(Lo1),3c304e466112,7c280b5b9f34,ee1286e28690,nonempty,,9ed1f5146fea57c94a96201543d7684bf93e25101c1269a7dd1beacc1e559d33,373,3
T5b,CT1(M10),3c304e466112,63667a4a1a53,6583ccce626e,empty,,54be68be772509d685ed040055c953241f54c45dcad631f411c7bec50ddb975a,1191,1
T5b,L1,3c304e466112,ad5110ebac00,07ce67464b47,empty,,1994778d9059f7e2d80773b2a0769e099a683a57fb2c387081afa01dbc7035c5,342,2
T5b,L2,3c304e466112,36f25ce16c8f,2edf40c5733b,empty,,291178b2ab81cea8f6f8f0d6967fb27f222ba9860361720dcf7d7ac7cfaefea6,560,0
T5b,L3,3c304e466112,fd5e84317740,887af607fc9e,empty,,e486d03b62fcd421b4c40dbba1fd83d16cefc68b3a00a6ffeec74f02bae04951,3226,6
T5b,L4,3c304e466112,7c19534e0d84,4d9695cd7f96,empty,,5b97e595723cabdd0f4d1f4d859864530275f331bf0eba4d08f3c221f87c0149,1306,6
T5b,L5,3c304e466112,cc98a8db805e,6e5ecea3e21a,empty,,a1d180e29866394f8e0a7128604045fd96d6783a66f933c42ed012f8285b8e1f,2303,3
T5b,Lawf1,3c304e466112,2627beca1340,279d911b2d59,empty,,0216feb91636ee4081c724b696f6e1c3681f0e8bf76318e4d8045ea1ba014e3f,28,8
T5b,Lawf2,3c304e466112,3a1e8d7d01c3,566ce3be83ef,empty,,4c874252303c5228e9df8153611032dc017dc5eb9637dbaad6219dd49efdf1c9,1068,8
T5b,Mi1,3c304e466112,af1ee12c7a13,b8b34ca127a3,empty,,52e1d036429de92e664bc0977ee54cac81481c115a4f6d7f0be59fbabc7e3d0d,1163,3
T5b,Mi10,3c304e466112,59362ec08e0b,3912c7f19e57,empty,,9b1ea4da96fd2794127664603dc1f0951f37d7a739b2656e7bec9ac2798e679d,2205,5
T5b,Mi11,3c304e466112,f8c7207459cd,19f340fd6f5a,empty,,7048634a4c1d8e4d3aa13aa3c5821165090427d522ed7557c4103fd2eef669b0,1600,0
T5b,Mi12,3c304e466112,22599a5bd694,beaca670b698,empty,,8b3ef33cd7b3c03ffc3f0c4d95f521e57d7310a6edee73bef6b7341eafc209e9,1971,1
T5b,Mi13,3c304e466112,7fd7d345df8e,42db9dd27238,empty,,262e42e6137b482923fb2d802e798010fe00386fc1b72e6cbbbe8a8f7d98e491,526,6
T5b,Mi14,3c304e466112,b33da6e1384a,0d2f45fcf26e,empty,,fb48b983b68cb50bec6eae3e6b12ea6ad3e95fa435f50343faa74eb360fa4e56,3541,1
T5b,Mi15,3c304e466112,4dd1eb26b0df,43af47243cf0,empty,,5ea24f3704b5f976e5c90f7c2730edbe5a4b37c4550f0f7385441a747817de4c,1353,3
T5b,Mi2,3c304e466112,8d98b9eb6175,eb90551c1931,empty,,5968a778a934fb8df090e42c7d15cae956b5e6d2c751852fa4d04a65e2bbdb14,1274,4
T5b,Mi3,3c304e466112,0172ab6332cf,a5b6ce62710a,empty,,822791282a7218528b9f103cd4941c1fd0fa39e4beb47a7201eb8b741f4c4ad5,1850,0
T5b,Mi4,3c304e466112,7c9f2d10b0f7,ae7428049473,empty,,46f351551d6e2d8ba8b4697185404ef03ff1b8fa18fce3d8063a073080721597,992,2
T5b,Mi9,3c304e466112,760f78ba3287,20b5b937d9f1,empty,,1615878eb5e5837528a39e296c2f977d21748cf25da0f004a9b11c4acb080921,298,8
T5b,R1,3c304e466112,9654b247b494,0f6688170317,empty,,4f61843fb8cb53adf6237300cbb767f81dd08985e33c5700d158717c0ec88c59,1115,5
T5b,R2,3c304e466112,b075082bb026,fddb0d591e7c,empty,,4d57c7c92046b2aa3bdd454797b5535ba2db78489e908ebfa269fdb55966b9c1,1080,0
T5b,R3,3c304e466112,a9358d78ca90,0433abc2b9d1,empty,,df687b76fabea26fb1fb6e2188d3f60a58a83970a595446dbe3b26a32e0a5524,3156,6
